pacjent_id,imie,nazwisko,login,haslo,pesel_id,kontakt_id,adres_id
4155,Norbert,Kubiak,,,46816127282,36034,29087
4156,Helena,Gajewska,,,02816301186,1735,19814
4157,Antonina,Nowak,5054118675411852655598120535111310510210610087971204810456497710111755,757012151501091196769745075119113656589979870109517770991051195079,04347776141,32352,23720
4158,Kewin,Jasinski,,,25214474756,34641,12887
4159,Antonina,Wojcik,891021047880100103829912053120555355535249117120112537299,65111548111397838911411255565311198110117100698151985656,74331048525,8721,28025
4160,Oktawia,Szulc,5553565311511386511127276516510711453484897,1175178488865101111116485210652105103569910848,04462168581,35751,26558
4161,Emil,Gorkiewicz,9950487911011353491057352851045676,111103524955541045387521021165510154,62303031835,9755,26668
4162,Teresa,Ziolkowska,,,44103254078,22823,13732
4163,Eryk,Kwiatkowski,101565274766571695255110491147051481161211211084998535211255535511985,538085521054868118489910254991196556665110249494954102691181056511754,61056044737,10745,21324
4164,Nikola,Ziolkowska,,,41175557885,24027,3055
4165,Artur,Laskowski,,,68716653577,31959,15382
4166,Norbert,Kucharski,,,48806616806,29867,10503
4167,Marcin,Wysocki,,,71567531563,573,23856
4168,Oktawian,Jakubowski,555111549816784791078550975385491008251488578107549783739750749950120555371121104116,1111191208510079507556491125172841014810712111610674116521095165101121112814810256481161035170,36701454408,37459,23280
4169,Adrianna,Marciniak,,,12743170761,8272,5419
4170,Milena,Wojcik,9710451108771211165074505277110105113521165197537165,1054910387505354835411049119116811065172481208610653,60648426516,13296,17765
4171,Alek,Duda,81547656674852118821025211453564811148109505150487110410499504866,515256531214970538455565555545189115114112707012054861165449121108,76474823282,3940,12405
4172,Oktawia,Baranowska,,,70123658846,7155,6961
4173,Marlena,Baranowska,115655565751031064881735549801171105011911449551147452109108511141101175111455896855,1061085649104768212111684115689866691134810767701211051135210610911648827749509948100,54357178686,31675,22578
4174,Konrad,Andrzejewski,11085977710910012110582971034852488776113511131121021181095066494949,11088868311771898253825586485511866517477678549120868710149112,60464822476,9613,819
4175,Artur,Wisniewski,104661111066950991048811310510510574113102991024969561135155975155,111737255481141125485869754541101115610249891048487114499982117,60462577715,9475,5840
4176,Nikola,Jankowska,565166496865481051135656865279481151171151025166,897765651181137856894955105495454565253564970,33566576830,33366,27949
4177,Oktawia,Gajewska,,,64453137142,36188,14580
4178,Iza,Brzezinska,,,37788678848,11053,7694
4179,Joanna,Witkowska,565054561081117085521024965100727282116485352120101116100107107501217782117777383113,86998066797866112561039711365109112515255541157410477101105824950971126965494852,67185373856,22990,26899
4180,Agata,Przybylska,,,45635810804,20278,15759
4181,Nikola,Jankowska,,,13102380126,12852,27140
4182,Bartosz,Witkowski,99528249113661159871109535010875526956481205588116113817110977566610180516771975610710254,50895010211952120665149491077348547711574881015685855373541075256557681103113551194811975,11036015282,33038,17774
4183,Jola,Szczepanska,7171681014911111310283891127271548274491169853110121,10853845689121751004982108551014981805554544878100,05833881137,12083,19523
4184,Arleta,Gajewska,76685610010976559710310153544811111251101487169765149548650707011810211875554811911655114,1071041148886554969871108911499557687505678766750844954521005365501061178312152565573,33235053470,25842,22147
4185,Marcel,Kubiak,,,30551247521,28360,13987
4186,Lukasz,Malinowski,102665310511966807498107681205354981021125579977056119114878899538711952111109120481147281549811910087119,505250786574119515581679852831134851106544865547010585120561175181857048679712084101486654525151,44608022280,4545,12381
4187,Dagmara,Szczepanska,1049910179521108479708750717953118705550779852111,109105804812054521209769674965985012011280511056956,34777327483,36370,2590
4188,Kajetan,Kowalski,,,12303800747,32368,17471
4189,Czeslaw,Walczak,1167379508485485098106534970804854568676105838348807750106715151867054,747548745210872104116871211001178410710656724888485354687456120531115210910182,04884245576,5243,6680
4190,Otylia,Kucharska,,,62713336476,8722,6263
4191,Maja,Przybylska,5310848103891027754110103567849103665176119501115054556573568255103,565453101569778545554558011499116754952110687268118115768910510949,38337442572,12275,27898
4192,Oskar,Urbanski,119487110349808675865248120115101714853531007068537753,4885120788311169738871558210580688272661105152735555,36781424861,28,18168
4193,Monika,Gajewska,486954811075582103765510384741061065382498166815552565154997098797568561045211553110529911712088,5152518176835377116505365548511354104805372487454505556117971035011068978310911075110505412087104,38406071731,4920,4252
4194,Remigiusz,Przybylski,495611965506610254110558578120701141075472554850675154809778987911011454529950995510486705111052,4849495349695171495610478885411548998812155675554896811211953854952525283556651761061118111075,58658613271,9888,24021
4195,Jozefa,Baranowska,,,58238418262,37785,18257
4196,Magdalena,Sikorska,106981155473545511010055531034849120111714874715252881047188537582103829956528354551207753865411898,52531211151011195170555356528856665110110888694886707710582501206980738950485210265558950794811266,36137048856,29107,16338
4197,Boguslawa,Przybylska,535611269707152761091055082567153105116508971851015311450819953738150106102891058349505381745110250,486671485681119100795266505489515610553117496970531059952775211554485210711210610210510367104100544951,18717280371,27899,25678
4198,Jowita,Szulc,1218975898654106104535173102837110298481047453106485178654985118796910785112,1218877771115410954541057152731148210652551091217276825683831168350741087451,28808527118,21011,22169
4199,Milena,Witkowska,501178371106119110535511967108107113102715698,5173707412011211284114508552491024811012070,87114852537,5114,12676
4200,Klaudia,Sikorska,,,60855246522,831,14794
4201,Anastazy,Kubiak,52871127574118539810711099505570103715279841198252121101506680,73894811469708011668487355996911110488897010967106511091096555,58043553817,23680,3901
4202,Magdalena,Jankowska,527110110610487707952538974100545111711777485249521065666697711811885,537310250837810211848985553666911554501165399895556864987697611754,50404466318,37935,20953
4203,Konrad,Wozniak,5548111681061158185535654535053498910010811152112821036910776505682,545011067112107721015210653115118115565482541105648101861098948824854,70816611688,1698,25115
4204,Helena,Glowacka,,,00510641773,14840,6717
4205,Nikola,Urbanska,,,52037258108,33079,19976
4206,Ewelina,Zakrzewska,,,16532186875,36727,8227
4207,Oskar,Witkowski,,,36671287431,28926,27218
4208,Andrzej,Kucharski,7180558353548781805411455116665248661081011151138011254521195411276121,53113886751108101719967658353718252709880661078753746610797558071,80513476031,33365,1771
4209,Lukasz,Wysocki,7870515411055755167104565312149119541201091111194911810711349558050111536781,675410079501075448120100725286506511665105114895479119546551505450765368,87654263770,16601,20348
4210,Jaroslaw,Jakubowski,,,44416415633,20925,26562
4211,Franciszka,Pietrzak,,,40371735347,19907,8135
4212,Jozefa,Brzezinska,72109877267831001131217665486510810751115675556109801008955528353558779106846775676852107,100897969887649861208153497311070105537280685456115564951537710848835698100102545411354,88477713415,30732,5157
4213,Leszek,Urbanski,78511118385756611310969525652731165370991108989551028873498249505412111683711041137549111741067910981,851175210169110485452718410250111555598785668807610148485176516910754839967491181147311586971159776,14155374038,5688,25940
4214,Luiza,Szczepanska,,,88224828116,31736,22969
4215,Konrad,Lis,,,45530738120,3142,9425
4216,Ewelina,Zielinska,,,18837522445,5559,10684
4217,Konrad,Laskowski,66119100110110518265771091215211250109781045297484882,4811653978410411465544948511161121141145373101748256,33256851727,3876,15840
4218,Alan,Kwiatkowski,,,82821317240,12787,10807
4219,Oskar,Sikora,,,25548376758,38236,12273
4220,Aleksandra,Maciejewska,6965105755399711038549491065188695010751678911610367796949,6897691028248698773695148491098956865686107765148121120116,05010814053,4828,12457
4221,Andrzej,Gorkiewicz,521157380841135466986911754481157210610312098112845268,52113665281117781065455665551528372724987691057481,34611250712,2194,9229
4222,Alicja,Jaworska,,,05705806407,14492,23035
4223,Alex,Sikora,,,55732721288,37530,18986
4224,Anatol,Gorski,,,86417372750,7417,15737
4225,Cezary,Wlodarczyk,1185511611511649715079686765561148777678485565611451568849485166118118119,1071136710580801011046853994912010651118991155349115544849895679997510454119,42022043558,13541,6831
4226,Agata,Nowak,,,46004037425,31481,9559
4227,Ewelina,Kubiak,103771141095689756756118112708168112494971539911449108561195310011050555451651081151151181091129769838351,5377848378113811075154737510665811035450675055871195011076737349120524886506610710410611310850736648,15813748478,12082,17029
4228,Gustaw,Wlodarczyk,,,06887101327,20022,16441
4229,Kajetan,Malinowski,,,66272141032,38148,12382
4230,Alek,Malinowski,,,13702666720,21940,17075
4231,Jola,Przybylska,,,83714516428,5536,29813
4232,Joanna,Gajewska,9897112851157973106108671117086721141168210679111566510654121551115511312051727551,99112120557311511511111011949654910466985578817652118545610512175113119557511711353,43050664270,21640,223
4233,Dagmara,Gajewska,12174985367118119567888655152725111289537185117495610071524951106117991157210398,50498753721151095356674953524911648111555683687210956984973115825111355537488,81137474668,29161,5362
4234,Aleksandra,Zawadzka,,,86684432067,20986,3072
4235,Joanna,Jaworska,,,26418817240,16322,15740
4236,Jan,Duda,506949537167481105676121108485251525350971034949104557499113865565655410755105827752529754,10610152531131007865561161004876681094856795654538449121120103527675117528311682488310278515568,52271085781,14006,11211
4237,Bartosz,Zawadzki,555010111177110861145352105111699710475776977111110104887676541135181511191215149681127353,49775011949511165549518871497854685083498280109666953105108114517654795450868549111,08562507632,14853,13200
4238,Cezary,Jasinski,538111170100539977656797485282518779778389811115054103691131181017411567,114535011011411681538756756710568100116898365568910850528211050556610511297,16865542466,30675,6541
4239,Kewin,Krawczyk,69561041145412011499551165011511653111113761061005410810011969112,51995654511141184910350112515549681036956106110828267113109,58241284242,19629,25571
4240,Cezary,Walczak,515153507665104531174950120567353527654481057466109120107104525671715511748,52495189846510966554980729911167768380507472105111831086554985554745286,64071764427,21204,28984
4241,Oskar,Witkowski,,,00401500845,4077,11764
4242,Bartosz,Przybylski,,,56827785434,20626,21556
4243,Remigiusz,Kozlowski,104116698555698011353121865081487078569987545410856555211752102,1091145271671177680106551111181104951567751798098705051119545581,72107465883,12811,28500
4244,Grzegorz,Brzezinski,1151184950112538398100109102841028356975656975373121,48481008998711051071101041091088755885075103102698587,32647303855,32040,24630
4245,Barbara,Zielinska,,,31526533208,9966,8248
4246,Katarzyna,Nowak,51671036712156108113514910166491014889681016611910449545176541026766565010068121107985656,515667875548528482110498911811975120821128952113112111525651103488298898671755610055105,74474813757,3152,14981
4247,Julian,Zalewski,86825371841177410753107109111791008254541201141015211185107114114,11650691057875795152527448878011980527049485554117534873,07335355784,39729,15140
4248,Jaroslaw,Malinowski,,,54520432763,30955,13567
4249,Alex,Kwiatkowski,804848805065116519849531101204970108100101105847582100100845582661011185653100,48651017374815048101113895399101546510970791058111589555355876554521015349,05631048287,10316,9352
4250,Antonina,Wojcik,1015065498049844870541021037287118811011087573107868453681119775104,1195110373981035585101985312076109538467511118281109776555547949121,57661058320,19294,24560
4251,Oktawia,Sikora,898678565250109538848565054786712076117514856,111785497103705310249778085485055681121001048551,44535112114,25246,1453
4252,Ewelina,Gajewska,4850821118750112687710855521201026812148,11982547010255538411665887797111755453,58164548156,24576,15450
4253,Ewelina,Piotrowska,1196710552551015650104735189775411698815111149977281897654531108110899,8110451528775105119119511185611210855102551154889116506510687828774526988,53371527434,7228,8496
4254,Oskar,Brzezinski,1125051818554103661006681121111105665449118735079557678558552485286,52785166100825248101541095311511610872995499501138252526779107856750,55764466727,972,29337
4255,Jan,Kolodziej,5078481131197549781201095654848811311654107777155,10066525289558710383116119109535411871554876104117,82170461251,6897,572
4256,Agata,Zawadzka,5655117103869898489710356567452841041191171041135510850107871159955545168,117727356525656116110801118655865510810177501217054715051100106535549115,36556618520,1058,17433
4257,Marlena,Brzezinska,78531005648104751067210411749861006511467805651731115211289486580,54121104501171085579754849806711454101871151171195311565120481048989,27362201630,12392,2333
4258,Lukasz,Krawczyk,,,62655727120,27686,21781
