adres_id,kod_poczt,miasto,wojewodztwo,ulica,nr_domu,nr_mieszkania
15274,65-751,Zielona Gora,Lubuskie,Zielona,45,22
15275,85-461,Bydgoszcz,Kujawsko-Pomorskie,Sosnowa,46,31
15276,20-218,Lublin,Lubelskie,Kolejowa,21,31
15277,60-967,Poznan,Wielkopolskie,Kolejowa,69,32
15278,65-751,Zielona Gora,Lubuskie,Krotka,76,2
15279,51-416,Wroclaw,Dolnoslaskie,Zielona,40,40
15280,01-464,Warszawa,Mazowieckie,Krotka,48,25
15281,90-001,Lodz,Lodzkie,Lesna,96,13
15282,10-900,Olsztyn,Warminsko-Mazurskie,Lipowa,17,41
15283,60-967,Poznan,Wielkopolskie,Brzozowa,35,5
15284,80-761,Gdansk,Pomorskie,Lesna,5,40
15285,71-004,Szczecin,Zachodnio-Pomorskie,Brzozowa,63,34
15286,80-761,Gdansk,Pomorskie,Kwiatowa,44,6
15287,20-218,Lublin,Lubelskie,Kwiatowa,48,34
15288,90-001,Lodz,Lodzkie,Krotka,85,34
15289,25-900,Kielce,Swietokrzyskie,Krotka,37,2
15290,90-001,Lodz,Lodzkie,Zielona,62,39
15291,31-403,Krakow,Malopolskie,Sosnowa,2,8
15292,45-309,Opole,Opolskie,Lakowa,92,24
15293,15-102,Bialystok,Podlaskie,Lesna,36,29
15294,40-203,Katowice,Slaskie,Kolejowa,28,44
15295,45-309,Opole,Opolskie,Ogrodowa,99,24
15296,20-218,Lublin,Lubelskie,Brzozowa,62,19
15297,80-761,Gdansk,Pomorskie,Koscielna,71,36
15298,51-416,Wroclaw,Dolnoslaskie,Akacjowa,45,13
15299,90-001,Lodz,Lodzkie,Sosnowa,71,4
15300,35-085,Rzeszow,Podkarpackie,Lakowa,92,30
15301,85-461,Bydgoszcz,Kujawsko-Pomorskie,Sloneczna,76,8
15302,40-203,Katowice,Slaskie,Krotka,75,8
15303,85-461,Bydgoszcz,Kujawsko-Pomorskie,Sloneczna,78,6
15304,25-900,Kielce,Swietokrzyskie,Lipowa,59,43
15305,80-761,Gdansk,Pomorskie,Lesna,93,20
15306,31-403,Krakow,Malopolskie,Szkolna,65,49
15307,65-751,Zielona Gora,Lubuskie,Akacjowa,61,34
15308,45-309,Opole,Opolskie,Sosnowa,15,27
15309,01-464,Warszawa,Mazowieckie,Zielona,3,17
15310,01-464,Warszawa,Mazowieckie,Brzozowa,65,45
15311,90-001,Lodz,Lodzkie,Kolejowa,25,27
15312,90-001,Lodz,Lodzkie,Kolejowa,89,2
15313,10-900,Olsztyn,Warminsko-Mazurskie,Koscielna,81,44
15314,51-416,Wroclaw,Dolnoslaskie,Ogrodowa,54,47
15315,45-309,Opole,Opolskie,Ogrodowa,17,16
15316,31-403,Krakow,Malopolskie,Sosnowa,17,6
15317,01-464,Warszawa,Mazowieckie,Polna,92,34
15318,31-403,Krakow,Malopolskie,Koscielna,10,32
15319,15-102,Bialystok,Podlaskie,Lesna,79,43
15320,90-001,Lodz,Lodzkie,Brzozowa,39,49
15321,20-218,Lublin,Lubelskie,Lipowa,37,34
15322,35-085,Rzeszow,Podkarpackie,Lipowa,9,18
15323,25-900,Kielce,Swietokrzyskie,Parkowa,3,8
15324,90-001,Lodz,Lodzkie,Szkolna,44,11
15325,20-218,Lublin,Lubelskie,Kwiatowa,28,10
15326,01-464,Warszawa,Mazowieckie,Brzozowa,63,16
15327,51-416,Wroclaw,Dolnoslaskie,Parkowa,58,20
15328,60-967,Poznan,Wielkopolskie,Brzozowa,25,47
15329,20-218,Lublin,Lubelskie,Parkowa,34,47
15330,40-203,Katowice,Slaskie,Brzozowa,77,15
15331,01-464,Warszawa,Mazowieckie,Koscielna,75,37
15332,85-461,Bydgoszcz,Kujawsko-Pomorskie,Kwiatowa,54,19
15333,90-001,Lodz,Lodzkie,Kolejowa,43,3
15334,31-403,Krakow,Malopolskie,Parkowa,95,32
15335,25-900,Kielce,Swietokrzyskie,Szkolna,64,47
15336,71-004,Szczecin,Zachodnio-Pomorskie,Lipowa,24,30
15337,71-004,Szczecin,Zachodnio-Pomorskie,Brzozowa,92,43
15338,45-309,Opole,Opolskie,Ogrodowa,26,39
15339,45-309,Opole,Opolskie,Szkolna,37,5
15340,35-085,Rzeszow,Podkarpackie,Parkowa,70,45
15341,80-761,Gdansk,Pomorskie,Lesna,89,25
15342,35-085,Rzeszow,Podkarpackie,Akacjowa,78,24
15343,10-900,Olsztyn,Warminsko-Mazurskie,Szkolna,6,38
15344,51-416,Wroclaw,Dolnoslaskie,Kwiatowa,10,45
15345,15-102,Bialystok,Podlaskie,Lipowa,50,9
15346,60-967,Poznan,Wielkopolskie,Sosnowa,88,39
15347,20-218,Lublin,Lubelskie,Parkowa,12,26
15348,31-403,Krakow,Malopolskie,Zielona,45,39
15349,10-900,Olsztyn,Warminsko-Mazurskie,Sosnowa,29,18
15350,40-203,Katowice,Slaskie,Brzozowa,17,43
15351,35-085,Rzeszow,Podkarpackie,Sloneczna,68,41
15352,45-309,Opole,Opolskie,Sloneczna,13,31
15353,85-461,Bydgoszcz,Kujawsko-Pomorskie,Sosnowa,98,15
15354,31-403,Krakow,Malopolskie,Szkolna,16,25
15355,35-085,Rzeszow,Podkarpackie,Koscielna,41,11
15356,90-001,Lodz,Lodzkie,Kwiatowa,81,14
15357,35-085,Rzeszow,Podkarpackie,Kolejowa,88,23
15358,20-218,Lublin,Lubelskie,Ogrodowa,59,18
15359,51-416,Wroclaw,Dolnoslaskie,Ogrodowa,1,45
15360,65-751,Zielona Gora,Lubuskie,Zielona,89,48
15361,90-001,Lodz,Lodzkie,Koscielna,22,19
15362,51-416,Wroclaw,Dolnoslaskie,Polna,13,24
15363,80-761,Gdansk,Pomorskie,Polna,12,46
15364,45-309,Opole,Opolskie,Zielona,0,35
15365,40-203,Katowice,Slaskie,Lakowa,98,5
15366,60-967,Poznan,Wielkopolskie,Lakowa,48,35
15367,15-102,Bialystok,Podlaskie,Lesna,39,48
15368,40-203,Katowice,Slaskie,Akacjowa,8,1
15369,15-102,Bialystok,Podlaskie,Kolejowa,83,47
15370,35-085,Rzeszow,Podkarpackie,Lakowa,99,11
15371,35-085,Rzeszow,Podkarpackie,Lesna,9,33
15372,15-102,Bialystok,Podlaskie,Brzozowa,65,45
15373,01-464,Warszawa,Mazowieckie,Sloneczna,99,15
15374,90-001,Lodz,Lodzkie,Lakowa,96,36
15375,15-102,Bialystok,Podlaskie,Szkolna,44,46
15376,80-761,Gdansk,Pomorskie,Lesna,64,31
15377,10-900,Olsztyn,Warminsko-Mazurskie,Polna,96,39
15378,35-085,Rzeszow,Podkarpackie,Akacjowa,75,28
15379,35-085,Rzeszow,Podkarpackie,Polna,36,46
15380,01-464,Warszawa,Mazowieckie,Akacjowa,17,44
15381,10-900,Olsztyn,Warminsko-Mazurskie,Sloneczna,71,43
15382,35-085,Rzeszow,Podkarpackie,Ogrodowa,16,42
15383,20-218,Lublin,Lubelskie,Brzozowa,5,10
15384,65-751,Zielona Gora,Lubuskie,Sosnowa,36,31
15385,71-004,Szczecin,Zachodnio-Pomorskie,Lesna,3,46
15386,31-403,Krakow,Malopolskie,Koscielna,36,20
15387,71-004,Szczecin,Zachodnio-Pomorskie,Lipowa,20,22
15388,65-751,Zielona Gora,Lubuskie,Lakowa,87,37
15389,45-309,Opole,Opolskie,Sosnowa,37,23
15390,80-761,Gdansk,Pomorskie,Ogrodowa,99,41
15391,90-001,Lodz,Lodzkie,Polna,17,44
15392,65-751,Zielona Gora,Lubuskie,Akacjowa,29,31
15393,01-464,Warszawa,Mazowieckie,Kwiatowa,78,15
15394,20-218,Lublin,Lubelskie,Zielona,30,20
15395,45-309,Opole,Opolskie,Koscielna,34,12
15396,71-004,Szczecin,Zachodnio-Pomorskie,Zielona,55,34
15397,71-004,Szczecin,Zachodnio-Pomorskie,Sloneczna,50,31
15398,85-461,Bydgoszcz,Kujawsko-Pomorskie,Zielona,81,47
15399,60-967,Poznan,Wielkopolskie,Kolejowa,46,32
15400,15-102,Bialystok,Podlaskie,Koscielna,73,17
15401,45-309,Opole,Opolskie,Sosnowa,90,14
15402,40-203,Katowice,Slaskie,Krotka,13,46
15403,10-900,Olsztyn,Warminsko-Mazurskie,Sosnowa,6,5
15404,01-464,Warszawa,Mazowieckie,Koscielna,61,18
15405,65-751,Zielona Gora,Lubuskie,Szkolna,22,10
15406,10-900,Olsztyn,Warminsko-Mazurskie,Zielona,31,16
15407,35-085,Rzeszow,Podkarpackie,Koscielna,78,13
15408,90-001,Lodz,Lodzkie,Krotka,42,19
15409,65-751,Zielona Gora,Lubuskie,Kwiatowa,67,39
15410,45-309,Opole,Opolskie,Szkolna,6,44
15411,85-461,Bydgoszcz,Kujawsko-Pomorskie,Lakowa,83,33
15412,01-464,Warszawa,Mazowieckie,Parkowa,22,30
15413,45-309,Opole,Opolskie,Polna,69,21
15414,01-464,Warszawa,Mazowieckie,Sloneczna,80,42
15415,35-085,Rzeszow,Podkarpackie,Lesna,74,41
15416,60-967,Poznan,Wielkopolskie,Szkolna,40,30
15417,71-004,Szczecin,Zachodnio-Pomorskie,Ogrodowa,16,38
15418,20-218,Lublin,Lubelskie,Koscielna,88,45
15419,20-218,Lublin,Lubelskie,Parkowa,99,29
15420,51-416,Wroclaw,Dolnoslaskie,Ogrodowa,5,4
15421,85-461,Bydgoszcz,Kujawsko-Pomorskie,Lipowa,46,21
15422,71-004,Szczecin,Zachodnio-Pomorskie,Parkowa,48,25
15423,90-001,Lodz,Lodzkie,Lakowa,90,36
15424,45-309,Opole,Opolskie,Lesna,89,26
15425,85-461,Bydgoszcz,Kujawsko-Pomorskie,Ogrodowa,43,33
15426,51-416,Wroclaw,Dolnoslaskie,Lakowa,51,25
15427,31-403,Krakow,Malopolskie,Szkolna,36,32
15428,01-464,Warszawa,Mazowieckie,Polna,34,16
15429,80-761,Gdansk,Pomorskie,Lesna,15,12
15430,10-900,Olsztyn,Warminsko-Mazurskie,Krotka,27,33
15431,80-761,Gdansk,Pomorskie,Sosnowa,42,3
15432,71-004,Szczecin,Zachodnio-Pomorskie,Lipowa,59,1
15433,71-004,Szczecin,Zachodnio-Pomorskie,Akacjowa,62,23
15434,25-900,Kielce,Swietokrzyskie,Lesna,88,27
15435,25-900,Kielce,Swietokrzyskie,Lakowa,83,24
15436,31-403,Krakow,Malopolskie,Polna,93,18
15437,90-001,Lodz,Lodzkie,Kwiatowa,42,36
15438,35-085,Rzeszow,Podkarpackie,Kolejowa,26,20
15439,60-967,Poznan,Wielkopolskie,Ogrodowa,25,2
15440,01-464,Warszawa,Mazowieckie,Sosnowa,33,36
15441,60-967,Poznan,Wielkopolskie,Szkolna,90,44
15442,31-403,Krakow,Malopolskie,Sloneczna,94,23
15443,35-085,Rzeszow,Podkarpackie,Ogrodowa,16,45
15444,90-001,Lodz,Lodzkie,Lipowa,23,36
15445,65-751,Zielona Gora,Lubuskie,Brzozowa,19,21
15446,25-900,Kielce,Swietokrzyskie,Lesna,80,20
15447,85-461,Bydgoszcz,Kujawsko-Pomorskie,Szkolna,40,43
15448,65-751,Zielona Gora,Lubuskie,Zielona,68,20
15449,71-004,Szczecin,Zachodnio-Pomorskie,Koscielna,11,1
15450,45-309,Opole,Opolskie,Akacjowa,37,47
15451,90-001,Lodz,Lodzkie,Akacjowa,46,15
15452,20-218,Lublin,Lubelskie,Szkolna,83,38
15453,85-461,Bydgoszcz,Kujawsko-Pomorskie,Sloneczna,32,37
15454,85-461,Bydgoszcz,Kujawsko-Pomorskie,Zielona,65,44
15455,80-761,Gdansk,Pomorskie,Akacjowa,39,18
15456,85-461,Bydgoszcz,Kujawsko-Pomorskie,Kolejowa,42,26
15457,35-085,Rzeszow,Podkarpackie,Lakowa,92,2
15458,35-085,Rzeszow,Podkarpackie,Polna,69,24
15459,31-403,Krakow,Malopolskie,Kwiatowa,51,36
15460,10-900,Olsztyn,Warminsko-Mazurskie,Zielona,65,12
15461,25-900,Kielce,Swietokrzyskie,Sloneczna,95,43
15462,10-900,Olsztyn,Warminsko-Mazurskie,Kwiatowa,69,29
15463,31-403,Krakow,Malopolskie,Sloneczna,30,6
15464,85-461,Bydgoszcz,Kujawsko-Pomorskie,Lipowa,1,35
15465,15-102,Bialystok,Podlaskie,Akacjowa,46,25
15466,40-203,Katowice,Slaskie,Polna,83,11
15467,15-102,Bialystok,Podlaskie,Kolejowa,73,13
15468,31-403,Krakow,Malopolskie,Brzozowa,98,42
15469,45-309,Opole,Opolskie,Brzozowa,30,40
15470,15-102,Bialystok,Podlaskie,Zielona,33,5
15471,25-900,Kielce,Swietokrzyskie,Brzozowa,96,33
15472,51-416,Wroclaw,Dolnoslaskie,Szkolna,32,5
15473,01-464,Warszawa,Mazowieckie,Polna,85,32
15474,40-203,Katowice,Slaskie,Lakowa,62,44
15475,85-461,Bydgoszcz,Kujawsko-Pomorskie,Kolejowa,49,49
15476,35-085,Rzeszow,Podkarpackie,Akacjowa,73,22
15477,25-900,Kielce,Swietokrzyskie,Ogrodowa,7,44
15478,20-218,Lublin,Lubelskie,Kwiatowa,40,29
15479,51-416,Wroclaw,Dolnoslaskie,Parkowa,78,45
15480,51-416,Wroclaw,Dolnoslaskie,Akacjowa,88,40
15481,40-203,Katowice,Slaskie,Brzozowa,65,15
15482,15-102,Bialystok,Podlaskie,Krotka,46,32
15483,85-461,Bydgoszcz,Kujawsko-Pomorskie,Krotka,66,8
15484,71-004,Szczecin,Zachodnio-Pomorskie,Zielona,62,12
15485,15-102,Bialystok,Podlaskie,Lesna,46,25
15486,85-461,Bydgoszcz,Kujawsko-Pomorskie,Parkowa,19,49
15487,31-403,Krakow,Malopolskie,Sloneczna,64,25
15488,71-004,Szczecin,Zachodnio-Pomorskie,Sosnowa,56,13
15489,01-464,Warszawa,Mazowieckie,Lesna,30,43
15490,20-218,Lublin,Lubelskie,Koscielna,55,12
15491,80-761,Gdansk,Pomorskie,Koscielna,90,45
15492,35-085,Rzeszow,Podkarpackie,Lesna,94,4
15493,10-900,Olsztyn,Warminsko-Mazurskie,Sloneczna,77,45
15494,85-461,Bydgoszcz,Kujawsko-Pomorskie,Akacjowa,56,24
15495,20-218,Lublin,Lubelskie,Sosnowa,50,47
15496,25-900,Kielce,Swietokrzyskie,Szkolna,0,38
15497,65-751,Zielona Gora,Lubuskie,Lesna,95,31
15498,45-309,Opole,Opolskie,Lipowa,18,22
15499,90-001,Lodz,Lodzkie,Lesna,15,25
15500,25-900,Kielce,Swietokrzyskie,Ogrodowa,23,18
15501,80-761,Gdansk,Pomorskie,Koscielna,82,50
15502,25-900,Kielce,Swietokrzyskie,Kolejowa,25,15
15503,85-461,Bydgoszcz,Kujawsko-Pomorskie,Ogrodowa,60,47
15504,01-464,Warszawa,Mazowieckie,Lesna,68,37
15505,35-085,Rzeszow,Podkarpackie,Lesna,85,21
15506,90-001,Lodz,Lodzkie,Brzozowa,86,1
15507,15-102,Bialystok,Podlaskie,Lipowa,94,33
15508,40-203,Katowice,Slaskie,Szkolna,75,45
15509,85-461,Bydgoszcz,Kujawsko-Pomorskie,Kolejowa,86,7
15510,51-416,Wroclaw,Dolnoslaskie,Ogrodowa,61,45
15511,15-102,Bialystok,Podlaskie,Kwiatowa,25,8
15512,25-900,Kielce,Swietokrzyskie,Brzozowa,69,6
15513,40-203,Katowice,Slaskie,Lesna,96,35
15514,51-416,Wroclaw,Dolnoslaskie,Akacjowa,44,24
15515,71-004,Szczecin,Zachodnio-Pomorskie,Parkowa,95,45
15516,80-761,Gdansk,Pomorskie,Ogrodowa,66,5
15517,71-004,Szczecin,Zachodnio-Pomorskie,Kwiatowa,9,12
15518,90-001,Lodz,Lodzkie,Koscielna,57,36
15519,65-751,Zielona Gora,Lubuskie,Sloneczna,78,40
15520,35-085,Rzeszow,Podkarpackie,Brzozowa,2,42
15521,25-900,Kielce,Swietokrzyskie,Sosnowa,16,29
15522,20-218,Lublin,Lubelskie,Szkolna,78,22
15523,45-309,Opole,Opolskie,Kwiatowa,77,25
15524,20-218,Lublin,Lubelskie,Ogrodowa,98,18
15525,10-900,Olsztyn,Warminsko-Mazurskie,Zielona,59,23
15526,45-309,Opole,Opolskie,Sosnowa,64,38
15527,01-464,Warszawa,Mazowieckie,Sloneczna,67,33
15528,15-102,Bialystok,Podlaskie,Krotka,23,46
15529,71-004,Szczecin,Zachodnio-Pomorskie,Lakowa,93,35
15530,60-967,Poznan,Wielkopolskie,Sloneczna,38,24
15531,35-085,Rzeszow,Podkarpackie,Szkolna,2,41
15532,60-967,Poznan,Wielkopolskie,Polna,45,35
15533,71-004,Szczecin,Zachodnio-Pomorskie,Szkolna,67,25
15534,15-102,Bialystok,Podlaskie,Polna,98,11
15535,31-403,Krakow,Malopolskie,Szkolna,64,8
15536,01-464,Warszawa,Mazowieckie,Brzozowa,4,5
15537,65-751,Zielona Gora,Lubuskie,Akacjowa,34,38
15538,85-461,Bydgoszcz,Kujawsko-Pomorskie,Sloneczna,31,42
15539,25-900,Kielce,Swietokrzyskie,Sloneczna,48,4
15540,15-102,Bialystok,Podlaskie,Akacjowa,54,43
15541,40-203,Katowice,Slaskie,Kwiatowa,78,26
15542,90-001,Lodz,Lodzkie,Kwiatowa,23,50
15543,51-416,Wroclaw,Dolnoslaskie,Kolejowa,61,33
15544,15-102,Bialystok,Podlaskie,Koscielna,78,1
15545,40-203,Katowice,Slaskie,Sloneczna,52,43
15546,80-761,Gdansk,Pomorskie,Sloneczna,42,12
15547,85-461,Bydgoszcz,Kujawsko-Pomorskie,Kolejowa,36,24
15548,25-900,Kielce,Swietokrzyskie,Lipowa,34,7
15549,60-967,Poznan,Wielkopolskie,Ogrodowa,48,16
15550,45-309,Opole,Opolskie,Parkowa,12,37
15551,15-102,Bialystok,Podlaskie,Kwiatowa,5,48
15552,35-085,Rzeszow,Podkarpackie,Brzozowa,32,25
15553,01-464,Warszawa,Mazowieckie,Lakowa,71,42
15554,01-464,Warszawa,Mazowieckie,Ogrodowa,65,3
15555,60-967,Poznan,Wielkopolskie,Brzozowa,89,47
15556,45-309,Opole,Opolskie,Kolejowa,59,1
15557,65-751,Zielona Gora,Lubuskie,Sloneczna,53,20
15558,40-203,Katowice,Slaskie,Polna,8,12
15559,80-761,Gdansk,Pomorskie,Krotka,61,46
15560,45-309,Opole,Opolskie,Lipowa,35,50
15561,20-218,Lublin,Lubelskie,Ogrodowa,99,16
15562,31-403,Krakow,Malopolskie,Kolejowa,23,18
15563,15-102,Bialystok,Podlaskie,Koscielna,57,46
15564,80-761,Gdansk,Pomorskie,Brzozowa,27,27
15565,40-203,Katowice,Slaskie,Akacjowa,53,18
15566,31-403,Krakow,Malopolskie,Parkowa,99,4
15567,51-416,Wroclaw,Dolnoslaskie,Akacjowa,85,9
15568,20-218,Lublin,Lubelskie,Koscielna,13,34
15569,51-416,Wroclaw,Dolnoslaskie,Lakowa,67,20
15570,01-464,Warszawa,Mazowieckie,Sloneczna,89,6
15571,20-218,Lublin,Lubelskie,Sosnowa,78,9
15572,20-218,Lublin,Lubelskie,Lesna,61,21
15573,71-004,Szczecin,Zachodnio-Pomorskie,Zielona,7,4
15574,15-102,Bialystok,Podlaskie,Ogrodowa,5,49
15575,65-751,Zielona Gora,Lubuskie,Kwiatowa,1,15
15576,71-004,Szczecin,Zachodnio-Pomorskie,Brzozowa,56,44
15577,25-900,Kielce,Swietokrzyskie,Lakowa,4,11
15578,80-761,Gdansk,Pomorskie,Sosnowa,96,34
15579,10-900,Olsztyn,Warminsko-Mazurskie,Koscielna,49,22
15580,40-203,Katowice,Slaskie,Lipowa,22,44
15581,35-085,Rzeszow,Podkarpackie,Szkolna,96,1
15582,80-761,Gdansk,Pomorskie,Lipowa,71,3
15583,15-102,Bialystok,Podlaskie,Sosnowa,4,43
15584,71-004,Szczecin,Zachodnio-Pomorskie,Kolejowa,75,19
15585,60-967,Poznan,Wielkopolskie,Krotka,54,29
15586,31-403,Krakow,Malopolskie,Lipowa,69,10
15587,25-900,Kielce,Swietokrzyskie,Koscielna,98,40
15588,10-900,Olsztyn,Warminsko-Mazurskie,Akacjowa,21,10
15589,25-900,Kielce,Swietokrzyskie,Kwiatowa,68,27
15590,40-203,Katowice,Slaskie,Sosnowa,12,36
15591,35-085,Rzeszow,Podkarpackie,Szkolna,15,37
15592,80-761,Gdansk,Pomorskie,Koscielna,43,25
15593,85-461,Bydgoszcz,Kujawsko-Pomorskie,Kolejowa,37,46
15594,15-102,Bialystok,Podlaskie,Lakowa,7,5
15595,01-464,Warszawa,Mazowieckie,Krotka,40,19
15596,85-461,Bydgoszcz,Kujawsko-Pomorskie,Zielona,38,4
15597,35-085,Rzeszow,Podkarpackie,Ogrodowa,3,32
15598,90-001,Lodz,Lodzkie,Lipowa,84,43
15599,85-461,Bydgoszcz,Kujawsko-Pomorskie,Sosnowa,6,35
15600,90-001,Lodz,Lodzkie,Szkolna,31,25
15601,71-004,Szczecin,Zachodnio-Pomorskie,Szkolna,65,28
15602,45-309,Opole,Opolskie,Sloneczna,75,45
15603,20-218,Lublin,Lubelskie,Brzozowa,69,33
15604,35-085,Rzeszow,Podkarpackie,Szkolna,45,30
15605,35-085,Rzeszow,Podkarpackie,Akacjowa,32,49
15606,51-416,Wroclaw,Dolnoslaskie,Lipowa,56,25
15607,35-085,Rzeszow,Podkarpackie,Szkolna,81,5
15608,90-001,Lodz,Lodzkie,Krotka,79,36
15609,65-751,Zielona Gora,Lubuskie,Koscielna,77,14
15610,35-085,Rzeszow,Podkarpackie,Kwiatowa,72,1
15611,01-464,Warszawa,Mazowieckie,Krotka,47,43
15612,20-218,Lublin,Lubelskie,Szkolna,75,7
15613,65-751,Zielona Gora,Lubuskie,Krotka,72,34
15614,65-751,Zielona Gora,Lubuskie,Brzozowa,39,35
15615,20-218,Lublin,Lubelskie,Akacjowa,72,37
15616,40-203,Katowice,Slaskie,Ogrodowa,19,48
15617,20-218,Lublin,Lubelskie,Akacjowa,54,8
15618,60-967,Poznan,Wielkopolskie,Parkowa,74,32
15619,65-751,Zielona Gora,Lubuskie,Kwiatowa,3,9
15620,80-761,Gdansk,Pomorskie,Koscielna,51,40
15621,60-967,Poznan,Wielkopolskie,Polna,91,47
15622,40-203,Katowice,Slaskie,Koscielna,21,35
15623,31-403,Krakow,Malopolskie,Polna,58,42
15624,35-085,Rzeszow,Podkarpackie,Sloneczna,79,16
15625,31-403,Krakow,Malopolskie,Sloneczna,36,44
15626,25-900,Kielce,Swietokrzyskie,Ogrodowa,89,38
15627,65-751,Zielona Gora,Lubuskie,Zielona,25,1
15628,10-900,Olsztyn,Warminsko-Mazurskie,Szkolna,13,35
15629,15-102,Bialystok,Podlaskie,Akacjowa,13,29
15630,01-464,Warszawa,Mazowieckie,Ogrodowa,82,38
15631,40-203,Katowice,Slaskie,Kwiatowa,72,19
15632,35-085,Rzeszow,Podkarpackie,Polna,28,49
15633,15-102,Bialystok,Podlaskie,Sosnowa,27,45
15634,90-001,Lodz,Lodzkie,Polna,97,17
15635,71-004,Szczecin,Zachodnio-Pomorskie,Krotka,0,5
15636,65-751,Zielona Gora,Lubuskie,Akacjowa,14,3
15637,51-416,Wroclaw,Dolnoslaskie,Kolejowa,2,26
15638,80-761,Gdansk,Pomorskie,Kwiatowa,95,5
15639,31-403,Krakow,Malopolskie,Krotka,2,18
15640,20-218,Lublin,Lubelskie,Lesna,17,39
15641,65-751,Zielona Gora,Lubuskie,Sosnowa,98,25
15642,10-900,Olsztyn,Warminsko-Mazurskie,Sosnowa,55,33
15643,35-085,Rzeszow,Podkarpackie,Polna,25,26
15644,80-761,Gdansk,Pomorskie,Krotka,88,39
15645,51-416,Wroclaw,Dolnoslaskie,Lipowa,73,50
15646,51-416,Wroclaw,Dolnoslaskie,Lesna,95,16
15647,20-218,Lublin,Lubelskie,Sloneczna,80,25
15648,25-900,Kielce,Swietokrzyskie,Zielona,11,41
15649,45-309,Opole,Opolskie,Ogrodowa,30,38
15650,60-967,Poznan,Wielkopolskie,Ogrodowa,18,26
15651,71-004,Szczecin,Zachodnio-Pomorskie,Ogrodowa,29,31
15652,90-001,Lodz,Lodzkie,Brzozowa,61,4
15653,45-309,Opole,Opolskie,Kolejowa,43,41
15654,31-403,Krakow,Malopolskie,Koscielna,62,50
15655,10-900,Olsztyn,Warminsko-Mazurskie,Akacjowa,45,44
15656,15-102,Bialystok,Podlaskie,Sloneczna,1,20
15657,25-900,Kielce,Swietokrzyskie,Polna,15,45
15658,10-900,Olsztyn,Warminsko-Mazurskie,Lakowa,99,43
15659,80-761,Gdansk,Pomorskie,Koscielna,85,1
15660,71-004,Szczecin,Zachodnio-Pomorskie,Parkowa,73,36
15661,51-416,Wroclaw,Dolnoslaskie,Krotka,52,34
15662,10-900,Olsztyn,Warminsko-Mazurskie,Zielona,61,2
15663,01-464,Warszawa,Mazowieckie,Brzozowa,62,49
15664,80-761,Gdansk,Pomorskie,Brzozowa,75,17
15665,45-309,Opole,Opolskie,Akacjowa,17,44
15666,45-309,Opole,Opolskie,Zielona,81,15
15667,51-416,Wroclaw,Dolnoslaskie,Koscielna,96,20
15668,01-464,Warszawa,Mazowieckie,Koscielna,98,34
15669,90-001,Lodz,Lodzkie,Lipowa,24,23
15670,01-464,Warszawa,Mazowieckie,Akacjowa,35,50
15671,60-967,Poznan,Wielkopolskie,Akacjowa,67,35
15672,51-416,Wroclaw,Dolnoslaskie,Koscielna,61,49
15673,20-218,Lublin,Lubelskie,Zielona,76,35
15674,20-218,Lublin,Lubelskie,Lakowa,71,47
15675,90-001,Lodz,Lodzkie,Ogrodowa,52,11
15676,10-900,Olsztyn,Warminsko-Mazurskie,Sloneczna,22,19
15677,10-900,Olsztyn,Warminsko-Mazurskie,Lakowa,10,46
15678,25-900,Kielce,Swietokrzyskie,Sosnowa,72,43
15679,71-004,Szczecin,Zachodnio-Pomorskie,Lesna,8,28
15680,51-416,Wroclaw,Dolnoslaskie,Parkowa,79,18
15681,01-464,Warszawa,Mazowieckie,Kolejowa,3,7
15682,15-102,Bialystok,Podlaskie,Akacjowa,60,3
15683,65-751,Zielona Gora,Lubuskie,Kwiatowa,7,21
15684,31-403,Krakow,Malopolskie,Kwiatowa,69,27
15685,60-967,Poznan,Wielkopolskie,Kolejowa,3,44
15686,51-416,Wroclaw,Dolnoslaskie,Parkowa,12,20
15687,10-900,Olsztyn,Warminsko-Mazurskie,Krotka,9,16
15688,40-203,Katowice,Slaskie,Lakowa,62,14
15689,80-761,Gdansk,Pomorskie,Koscielna,23,42
15690,40-203,Katowice,Slaskie,Krotka,57,8
15691,40-203,Katowice,Slaskie,Polna,95,50
15692,31-403,Krakow,Malopolskie,Sloneczna,33,41
15693,10-900,Olsztyn,Warminsko-Mazurskie,Polna,99,47
15694,25-900,Kielce,Swietokrzyskie,Koscielna,88,31
15695,51-416,Wroclaw,Dolnoslaskie,Sloneczna,41,28
15696,65-751,Zielona Gora,Lubuskie,Zielona,45,28
15697,40-203,Katowice,Slaskie,Ogrodowa,8,42
15698,60-967,Poznan,Wielkopolskie,Akacjowa,64,47
15699,25-900,Kielce,Swietokrzyskie,Szkolna,60,28
15700,31-403,Krakow,Malopolskie,Akacjowa,64,20
15701,40-203,Katowice,Slaskie,Szkolna,74,3
15702,25-900,Kielce,Swietokrzyskie,Kwiatowa,95,35
15703,10-900,Olsztyn,Warminsko-Mazurskie,Kolejowa,69,16
15704,80-761,Gdansk,Pomorskie,Sloneczna,69,49
15705,71-004,Szczecin,Zachodnio-Pomorskie,Koscielna,50,49
15706,10-900,Olsztyn,Warminsko-Mazurskie,Koscielna,44,33
15707,71-004,Szczecin,Zachodnio-Pomorskie,Koscielna,64,39
15708,40-203,Katowice,Slaskie,Kwiatowa,13,42
